date,e2,v1,proportion,proportion_se,proportion_deff,n,unw_prop
2021-06-26,City,Yes,0.7964194546730642,0.021069371567872586,2.8994963740028754,825,0.4151987921489683
2021-06-26,City,No,0.2035805453269358,0.021069371567872586,2.8994963740028754,235,0.1182687468545546
2021-06-26,Town,Yes,0.7799010823331377,0.03346531502671658,2.616244313635527,289,0.14544539506794163
2021-06-26,Town,No,0.22009891766686224,0.03346531502671658,2.616244313635527,113,0.05686965274282838
2021-06-26,Village or rural area,Yes,0.6686637543012582,0.032986715194063904,2.5735610143746683,342,0.17211877201811776
2021-06-26,Village or rural area,No,0.3313362456987418,0.032986715194063904,2.573561014374669,183,0.09209864116758933
2021-06-27,City,Yes,0.7804808148229241,0.023301641120803636,3.5367484973554864,879,0.41797432239657634
2021-06-27,City,No,0.2195191851770759,0.023301641120803636,3.5367484973554864,238,0.11317165953399905
2021-06-27,Town,Yes,0.7439484827211815,0.037164623191807473,3.0236190580094693,306,0.14550641940085593
2021-06-27,Town,No,0.2560515172788184,0.037164623191807473,3.0236190580094684,112,0.05325725154541132
2021-06-27,Village or rural area,Yes,0.6540502017141085,0.030928484173798784,2.39705535246597,337,0.16024726581074655
2021-06-27,Village or rural area,No,0.3459497982858915,0.030928484173798787,2.3970553524659706,231,0.10984308131241084
2021-06-28,City,Yes,0.7643632928676015,0.021755015643247062,2.9640583654817014,870,0.41606886657101866
2021-06-28,City,No,0.23563670713239845,0.021755015643247062,2.964058365481701,259,0.12386417981826878
2021-06-28,Town,Yes,0.7323273225235802,0.03908188034996549,3.140135331008714,296,0.14155906264945003
2021-06-28,Town,No,0.2676726774764198,0.03908188034996549,3.140135331008714,108,0.05164992826398852
2021-06-28,Village or rural area,Yes,0.6122504945839502,0.03541306514460112,2.942414087925529,360,0.17216642754662842
2021-06-28,Village or rural area,No,0.3877495054160498,0.03541306514460112,2.942414087925529,198,0.09469153515064563
2021-06-29,City,Yes,0.7865496859526363,0.02067827633787253,2.967108548053149,890,0.4174484052532833
2021-06-29,City,No,0.21345031404736364,0.02067827633787253,2.9671085480531496,276,0.1294559099437148
2021-06-29,Town,Yes,0.7498324632054753,0.035797747033800856,2.7394431268903157,293,0.1374296435272045
2021-06-29,Town,No,0.2501675367945248,0.035797747033800856,2.7394431268903165,109,0.05112570356472795
2021-06-29,Village or rural area,Yes,0.6937313477951068,0.033361774665069434,2.9492700904157503,382,0.17917448405253283
2021-06-29,Village or rural area,No,0.30626865220489324,0.033361774665069434,2.949270090415751,182,0.08536585365853659
2021-06-30,City,Yes,0.7380377238950273,0.022407233759697328,2.9059681269232613,851,0.4123062015503876
2021-06-30,City,No,0.26196227610497286,0.022407233759697328,2.9059681269232613,269,0.1303294573643411
2021-06-30,Town,Yes,0.7438727429990044,0.039387553953455785,3.126773969457363,288,0.13953488372093023
2021-06-30,Town,No,0.25612725700099553,0.039387553953455785,3.1267739694573624,97,0.04699612403100775
2021-06-30,Village or rural area,Yes,0.6330443002889674,0.03725874888580386,3.334607941839657,356,0.17248062015503876
2021-06-30,Village or rural area,No,0.36695569971103253,0.03725874888580386,3.3346079418396566,203,0.09835271317829457
2021-07-01,City,Yes,0.7921367755230021,0.019542901595266195,2.630357963304132,859,0.4117929050814957
2021-07-01,City,No,0.20786322447699782,0.019542901595266195,2.630357963304132,276,0.13231064237775647
2021-07-01,Town,Yes,0.784486051629191,0.035014784276406995,2.9007082983163284,309,0.14813039309683604
2021-07-01,Town,No,0.2155139483708089,0.035014784276406995,2.9007082983163275,92,0.04410354745925216
2021-07-01,Village or rural area,Yes,0.6525044103562573,0.032700468889870604,2.589104691035679,375,0.1797698945349952
2021-07-01,Village or rural area,No,0.34749558964374266,0.032700468889870604,2.5891046910356788,175,0.08389261744966443
2021-07-02,City,Yes,0.7758278304383004,0.02435300798368359,3.5634934610506583,816,0.41824705279343927
2021-07-02,City,No,0.22417216956169966,0.024353007983683596,3.5634934610506597,230,0.11788826242952333
2021-07-02,Town,Yes,0.8066470850813774,0.03356757502198573,2.5574707238382164,285,0.14607893388006152
2021-07-02,Town,No,0.19335291491862253,0.03356757502198573,2.557470723838217,70,0.03587903639159405
2021-07-02,Village or rural area,Yes,0.6674221105528704,0.034265401759908935,2.9039669777800836,364,0.1865709892362891
2021-07-02,Village or rural area,No,0.33257788944712957,0.03426540175990893,2.903966977780083,186,0.09533572526909277
2021-07-03,City,Yes,0.794436446097934,0.02134410160604993,3.2109046915283455,916,0.4361904761904762
2021-07-03,City,No,0.20556355390206607,0.021344101606049933,3.210904691528346,236,0.11238095238095239
2021-07-03,Town,Yes,0.767371843327338,0.03556538790601107,2.8768322737354732,313,0.14904761904761904
2021-07-03,Town,No,0.23262815667266196,0.03556538790601107,2.876832273735473,94,0.04476190476190476
2021-07-03,Village or rural area,Yes,0.6755463586221792,0.03251027994304488,2.6039317954296175,364,0.17333333333333334
2021-07-03,Village or rural area,No,0.3244536413778209,0.032510279943044874,2.603931795429617,177,0.08428571428571428
2021-07-04,City,Yes,0.804064468459057,0.02034397411054846,3.2260239218827267,989,0.4538779256539697
2021-07-04,City,No,0.19593553154094304,0.020343974110548464,3.226023921882727,240,0.1101422670949977
2021-07-04,Town,Yes,0.8013867252737321,0.0369506644372206,3.525638136467169,328,0.1505277650298302
2021-07-04,Town,No,0.19861327472626786,0.0369506644372206,3.525638136467169,84,0.038549793483249196
2021-07-04,Village or rural area,Yes,0.6868811236686255,0.035311417705240496,3.113261779032236,363,0.16659017898118403
2021-07-04,Village or rural area,No,0.31311887633137453,0.035311417705240496,3.113261779032236,175,0.08031206975676916
2021-07-05,City,Yes,0.7633010717262639,0.02242782489884097,3.296366509653595,913,0.4288398309065289
2021-07-05,City,No,0.23669892827373604,0.02242782489884097,3.296366509653594,272,0.1277595115077501
2021-07-05,Town,Yes,0.749827068678917,0.03881346586847254,3.212366678854583,299,0.14044152184124
2021-07-05,Town,No,0.250172931321083,0.03881346586847254,3.212366678854583,102,0.04790981681540629
2021-07-05,Village or rural area,Yes,0.6802462037520401,0.03556653352985852,3.152117325108019,381,0.17895725692813527
2021-07-05,Village or rural area,No,0.3197537962479598,0.03556653352985853,3.152117325108019,162,0.0760920620009394
2021-07-06,City,Yes,0.7640169589189367,0.023671403934355705,3.3130117948464046,834,0.4078239608801956
2021-07-06,City,No,0.2359830410810633,0.023671403934355705,3.3130117948464046,233,0.1139364303178484
2021-07-06,Town,Yes,0.7664111020499091,0.03897449713505226,3.3939753184624064,303,0.14816625916870416
2021-07-06,Town,No,0.23358889795009097,0.03897449713505226,3.3939753184624064,98,0.04792176039119805
2021-07-06,Village or rural area,Yes,0.7298085553144148,0.026905586053417193,2.1146020927209337,398,0.19462102689486552
2021-07-06,Village or rural area,No,0.2701914446855852,0.026905586053417193,2.1146020927209337,179,0.08753056234718827
2021-07-07,City,Yes,0.7908618703550119,0.022907314543010555,3.2741281350768765,814,0.41424936386768446
2021-07-07,City,No,0.20913812964498807,0.022907314543010555,3.274128135076876,219,0.11145038167938931
2021-07-07,Town,Yes,0.8513164245288104,0.026555425413103115,2.206222450224683,319,0.1623409669211196
2021-07-07,Town,No,0.14868357547118957,0.026555425413103115,2.206222450224683,78,0.03969465648854962
2021-07-07,Village or rural area,Yes,0.7397708746142508,0.02682587572966594,1.9961713810293447,368,0.18727735368956744
2021-07-07,Village or rural area,No,0.2602291253857491,0.026825875729665938,1.9961713810293444,167,0.08498727735368956
2021-07-08,City,Yes,0.8062318705873998,0.019647824659088743,2.530393990621571,814,0.41194331983805665
2021-07-08,City,No,0.19376812941260022,0.019647824659088743,2.5303939906215707,211,0.10678137651821862
2021-07-08,Town,Yes,0.7776128013236526,0.03321325840752597,2.513320119301651,291,0.14726720647773278
2021-07-08,Town,No,0.2223871986763474,0.03321325840752597,2.513320119301651,104,0.05263157894736842
2021-07-08,Village or rural area,Yes,0.7391880776461177,0.026590602743132963,2.035488474272606,376,0.1902834008097166
2021-07-08,Village or rural area,No,0.2608119223538823,0.026590602743132963,2.035488474272606,180,0.09109311740890688
2021-07-09,City,Yes,0.7748029102690301,0.022759014985052697,3.134861032326082,830,0.41231992051664185
2021-07-09,City,No,0.22519708973096975,0.022759014985052697,3.134861032326082,227,0.11276701440635867
2021-07-09,Town,Yes,0.8317579790305293,0.027597938417609196,2.1553548805210463,319,0.15846994535519127
2021-07-09,Town,No,0.16824202096947066,0.027597938417609196,2.1553548805210463,78,0.038748137108792845
2021-07-09,Village or rural area,Yes,0.6494095803743085,0.039415009448440466,3.8075062291951793,389,0.19324391455538997
2021-07-09,Village or rural area,No,0.35059041962569154,0.039415009448440466,3.807506229195179,170,0.08445106805762544
2021-07-10,City,Yes,0.802444440365368,0.020248913640995646,2.847660072029879,879,0.4308823529411765
2021-07-10,City,No,0.19755555963463212,0.020248913640995646,2.8476600720298797,223,0.10931372549019608
2021-07-10,Town,Yes,0.8381393470437617,0.023470947250469665,1.644600423790307,317,0.1553921568627451
2021-07-10,Town,No,0.16186065295623833,0.023470947250469665,1.644600423790307,89,0.043627450980392155
2021-07-10,Village or rural area,Yes,0.681345186653127,0.034231324698578224,2.8658672969431778,359,0.17598039215686276
2021-07-10,Village or rural area,No,0.318654813346873,0.034231324698578224,2.8658672969431778,173,0.084803921568627455
2021-07-11,City,Yes,0.7929241701551536,0.02408223041711512,3.970089910399796,902,0.43617021276595747
2021-07-11,City,No,0.20707582984484638,0.02408223041711512,3.970089910399796,223,0.10783365570599614
2021-07-11,Town,Yes,0.7615441544529201,0.03367379532740204,2.5039578621793064,304,0.1470019342359768
2021-07-11,Town,No,0.23845584554707994,0.03367379532740204,2.503957862179306,98,0.047388781431334626
2021-07-11,Village or rural area,Yes,0.6452329731003676,0.03359698042629368,2.6627864084612622,352,0.1702127659574468
2021-07-11,Village or rural area,No,0.35476702689963235,0.03359698042629368,2.6627864084612622,189,0.0913926499032882
2021-07-12,City,Yes,0.7939884600615525,0.024187736939667564,3.8306778871767317,881,0.45202668034889687
2021-07-12,City,No,0.20601153993844754,0.024187736939667564,3.8306778871767317,191,0.09799897383273473
2021-07-12,Town,Yes,0.7766854857763086,0.039993395389184144,3.43973419187344,292,0.14982042072857876
2021-07-12,Town,No,0.22331451422369145,0.039993395389184144,3.43973419187344,82,0.04207285787583376
2021-07-12,Village or rural area,Yes,0.6798969310215208,0.033791283569375025,2.633795351850647,347,0.1780400205233453
2021-07-12,Village or rural area,No,0.3201030689784791,0.033791283569375025,2.6337953518506465,156,0.08004104669061057
2021-07-13,City,Yes,0.8444276572588874,0.016624616766470954,2.2111222916901676,857,0.43000501756146514
2021-07-13,City,No,0.15557234274111273,0.016624616766470954,2.2111222916901676,195,0.09784244856999498
2021-07-13,Town,Yes,0.8189721411661358,0.028158554644892142,2.1553259053446334,315,0.15805318615153036
2021-07-13,Town,No,0.18102785883386413,0.028158554644892142,2.1553259053446334,89,0.044656297039638734
2021-07-13,Village or rural area,Yes,0.7101446799191824,0.03454358670836433,3.10722946406644,382,0.1916708479678876
2021-07-13,Village or rural area,No,0.28985532008081755,0.03454358670836432,3.1072294640664393,155,0.07777220270948319
2021-07-14,City,Yes,0.8067434148958587,0.02201136211118704,3.393503078167567,872,0.4404040404040404
2021-07-14,City,No,0.19325658510414143,0.02201136211118704,3.393503078167567,221,0.11161616161616161
2021-07-14,Town,Yes,0.7727307922785465,0.03967674727644963,3.352558635170963,290,0.14646464646464646
2021-07-14,Town,No,0.22726920772145348,0.039676747276449625,3.3525586351709626,85,0.04292929292929293
2021-07-14,Village or rural area,Yes,0.7312375082967161,0.030037511661922655,2.3459768256822073,370,0.18686868686868688
2021-07-14,Village or rural area,No,0.2687624917032839,0.030037511661922655,2.3459768256822073,142,0.07171717171717172
2021-07-15,City,Yes,0.7934167506363001,0.02126669190765724,3.0104387452602883,869,0.428923988153998
2021-07-15,City,No,0.20658324936369996,0.02126669190765724,3.0104387452602883,223,0.11006910167818361
2021-07-15,Town,Yes,0.803786948568255,0.03875484786188522,3.666450085569459,304,0.15004935834155972
2021-07-15,Town,No,0.19621305143174494,0.03875484786188522,3.666450085569459,82,0.040473840078973346
2021-07-15,Village or rural area,Yes,0.6648404686069401,0.032696076266566156,2.6242884393777066,371,0.18311944718657452
2021-07-15,Village or rural area,No,0.3351595313930599,0.032696076266566156,2.6242884393777066,177,0.08736426456071077
2021-07-16,City,Yes,0.8020780006037096,0.024251229912243953,3.6676977943238462,824,0.4178498985801217
2021-07-16,City,No,0.19792199939629035,0.024251229912243953,3.6676977943238462,167,0.08468559837728194
2021-07-16,Town,Yes,0.789844473173912,0.031201637298043063,2.545445245084614,336,0.17038539553752535
2021-07-16,Town,No,0.210155526826088,0.031201637298043063,2.5454452450846135,99,0.050202839756592295
2021-07-16,Village or rural area,Yes,0.7412897272639779,0.03170325095492539,2.8563031032783783,392,0.19878296146044624
2021-07-16,Village or rural area,No,0.2587102727360221,0.03170325095492539,2.8563031032783783,154,0.07809330628803246
2021-07-17,City,Yes,0.8027321716006889,0.022038820710516844,3.358655095088667,894,0.43588493417844953
2021-07-17,City,No,0.19726782839931112,0.022038820710516844,3.358655095088667,202,0.098488542174549
2021-07-17,Town,Yes,0.8149098818736235,0.034474718989867904,3.104606301172157,325,0.1584592881521209
2021-07-17,Town,No,0.18509011812637663,0.0344747189898679,3.1046063011721565,70,0.034129692832764506
2021-07-17,Village or rural area,Yes,0.6749943218114566,0.035185242145454494,3.1545958980968436,395,0.19258898098488542
2021-07-17,Village or rural area,No,0.3250056781885433,0.035185242145454494,3.1545958980968427,165,0.08044856167723062
2021-07-18,City,Yes,0.7944987691642175,0.02204150584761293,3.51122349526224,952,0.44217371110078957
2021-07-18,City,No,0.20550123083578262,0.02204150584761293,3.51122349526224,229,0.1063632141198328
2021-07-18,Town,Yes,0.7981959820037802,0.03951202256671916,3.925328793050647,337,0.15652577798420808
2021-07-18,Town,No,0.20180401799621972,0.03951202256671916,3.9253287930506464,69,0.03204830469112866
2021-07-18,Village or rural area,Yes,0.7511467909197711,0.02809362958032335,2.385602465677281,411,0.19089642359498374
2021-07-18,Village or rural area,No,0.24885320908022893,0.02809362958032335,2.385602465677281,155,0.07199256850905712
2021-07-19,City,Yes,0.8138178640072994,0.02026371557062567,2.8265638489682496,845,0.4410229645093946
2021-07-19,City,No,0.18618213599270064,0.02026371557062567,2.82656384896825,199,0.10386221294363257
2021-07-19,Town,Yes,0.8423734252175458,0.027182143166508896,1.897532252543927,274,0.1430062630480167
2021-07-19,Town,No,0.15762657478245426,0.027182143166508896,1.897532252543927,68,0.03549060542797495
2021-07-19,Village or rural area,Yes,0.6281666777473442,0.03782816341100134,3.2408938384204076,375,0.19572025052192066
2021-07-19,Village or rural area,No,0.37183332225265575,0.03782816341100134,3.2408938384204076,155,0.08089770354906055
2021-07-20,City,Yes,0.8503807794178907,0.016155027615610443,2.2461060589419017,907,0.4448258950465915
2021-07-20,City,No,0.14961922058210922,0.016155027615610443,2.2461060589419017,189,0.09269249632172634
2021-07-20,Town,Yes,0.8227968230294168,0.03098762800113203,2.6870425504445334,339,0.1662579695929377
2021-07-20,Town,No,0.17720317697058316,0.03098762800113203,2.6870425504445334,70,0.03433055419323198
2021-07-20,Village or rural area,Yes,0.7029353816938871,0.03779371326739956,3.6458755816596877,376,0.1844041196665032
2021-07-20,Village or rural area,No,0.29706461830611286,0.03779371326739956,3.6458755816596877,158,0.07748896517900931
2021-07-21,City,Yes,0.8470921546288425,0.019891103561182646,3.2623468011594428,910,0.455
2021-07-21,City,No,0.1529078453711575,0.019891103561182646,3.2623468011594428,159,0.0795
2021-07-21,Town,Yes,0.7858243644548204,0.036958197552184754,3.0433996840774205,306,0.153
2021-07-21,Town,No,0.2141756355451796,0.036958197552184754,3.0433996840774205,70,0.035
2021-07-21,Village or rural area,Yes,0.7375972069131286,0.03175601515980878,2.886528310390736,400,0.2
2021-07-21,Village or rural area,No,0.2624027930868715,0.03175601515980878,2.886528310390736,155,0.0775
2021-07-22,City,Yes,0.8209843858178033,0.022134176227668848,3.170172222287918,781,0.4348552338530067
2021-07-22,City,No,0.17901561418219675,0.022134176227668844,3.170172222287918,171,0.09521158129175947
2021-07-22,Town,Yes,0.7679538400228472,0.04306818028191606,3.6535254592376076,276,0.15367483296213807
2021-07-22,Town,No,0.2320461599771529,0.04306818028191606,3.653525459237608,76,0.042316258351893093
2021-07-22,Village or rural area,Yes,0.7294543411648644,0.03495968928395894,3.0407421429488113,361,0.20100222717149221
2021-07-22,Village or rural area,No,0.2705456588351356,0.03495968928395894,3.0407421429488113,131,0.07293986636971046
2021-07-23,City,Yes,0.8396409900985324,0.02235973326074718,3.408711672645862,765,0.43714285714285717
2021-07-23,City,No,0.16035900990146748,0.022359733260747177,3.408711672645861,154,0.088
2021-07-23,Town,Yes,0.8349119762043001,0.02683204326101453,1.7759541026494896,272,0.15542857142857142
2021-07-23,Town,No,0.1650880237956998,0.02683204326101453,1.7759541026494887,69,0.03942857142857143
2021-07-23,Village or rural area,Yes,0.7686784576401275,0.026298398478277384,1.9019903596985683,368,0.2102857142857143
2021-07-23,Village or rural area,No,0.2313215423598724,0.02629839847827738,1.901990359698568,122,0.06971428571428571
2021-07-24,City,Yes,0.8499684366360032,0.01688984256403169,2.3354348355198686,857,0.4470526864893062
2021-07-24,City,No,0.15003156336399678,0.01688984256403169,2.3354348355198686,188,0.0980699008868023
2021-07-24,Town,Yes,0.8013946612595375,0.03923074261332672,3.529475199851274,299,0.15597287428273343
2021-07-24,Town,No,0.19860533874046254,0.03923074261332672,3.5294751998512743,67,0.03495044340114763
2021-07-24,Village or rural area,Yes,0.7799799837904395,0.026098267130155683,2.004338568172483,372,0.19405320813771518
2021-07-24,Village or rural area,No,0.2200200162095605,0.026098267130155683,2.004338568172483,134,0.06990088680229525
2021-07-25,City,Yes,0.8434483506274616,0.019512093153210026,3.0678536543009356,891,0.4618973561430793
2021-07-25,City,No,0.1565516493725385,0.01951209315321003,3.0678536543009374,174,0.09020217729393468
2021-07-25,Town,Yes,0.7797581636293061,0.041363971711077356,3.696243217032586,299,0.15500259201658892
2021-07-25,Town,No,0.22024183637069386,0.04136397171107736,3.696243217032587,73,0.03784344219803007
2021-07-25,Village or rural area,Yes,0.7633282667710152,0.027345051022165074,2.0322781048524954,352,0.1824779678589943
2021-07-25,Village or rural area,No,0.23667173322898483,0.027345051022165074,2.0322781048524954,140,0.07257646448937273
2021-07-26,City,Yes,0.8816578785313287,0.01611428617582424,2.468856714617338,837,0.4375326711970727
2021-07-26,City,No,0.11834212146867126,0.01611428617582424,2.468856714617338,156,0.08154730789336122
2021-07-26,Town,Yes,0.784825987026075,0.03956509534856918,3.698586202771248,327,0.170935703084161
2021-07-26,Town,No,0.215174012973925,0.03956509534856918,3.698586202771248,73,0.038159958180867745
2021-07-26,Village or rural area,Yes,0.7285404460424497,0.028615646824852035,2.148906303046235,387,0.20230005227391532
2021-07-26,Village or rural area,No,0.27145955395755034,0.028615646824852035,2.148906303046235,133,0.06952430737062205
2021-07-27,City,Yes,0.8624847477061518,0.01671840312672522,2.5380753799388422,906,0.4580384226491405
2021-07-27,City,No,0.1375152522938482,0.01671840312672522,2.5380753799388422,172,0.08695652173913043
2021-07-27,Town,Yes,0.8425220493934891,0.03078421073669361,2.628478164875481,307,0.1552072800808898
2021-07-27,Town,No,0.15747795060651085,0.03078421073669361,2.6284781648754807,62,0.03134479271991911
2021-07-27,Village or rural area,Yes,0.7928544494127825,0.02847978125150328,2.6174706518849,400,0.20222446916076844
2021-07-27,Village or rural area,No,0.2071455505872175,0.02847978125150328,2.6174706518849,131,0.06622851365015167
2021-07-28,City,Yes,0.8301490168230997,0.020685057508846957,3.4684635895576603,960,0.45757864632983797
2021-07-28,City,No,0.1698509831769003,0.020685057508846957,3.4684635895576603,184,0.0877025738798856
2021-07-28,Town,Yes,0.8067565941764172,0.031619586108100825,2.5331679191214627,316,0.15061963775023832
2021-07-28,Town,No,0.1932434058235828,0.031619586108100825,2.5331679191214627,80,0.03813155386081983
2021-07-28,Village or rural area,Yes,0.774074493431114,0.03122969807695404,3.106309828086309,434,0.20686367969494757
2021-07-28,Village or rural area,No,0.225925506568886,0.03122969807695404,3.106309828086309,124,0.05910390848427073
2021-07-29,City,Yes,0.845016508778892,0.01893113145320083,2.8077044994065647,858,0.44804177545691903
2021-07-29,City,No,0.15498349122110797,0.018931131453200828,2.8077044994065643,169,0.08825065274151436
2021-07-29,Town,Yes,0.817675272900743,0.030184840139616295,2.2001657258857485,286,0.14934725848563968
2021-07-29,Town,No,0.182324727099257,0.0301848401396163,2.2001657258857485,75,0.0391644908616188
2021-07-29,Village or rural area,Yes,0.7496162064207608,0.028801764628039694,2.3247740900403264,411,0.21462140992167103
2021-07-29,Village or rural area,No,0.25038379357923923,0.028801764628039694,2.3247740900403264,116,0.060574412532637074
2021-07-30,City,Yes,0.846886790565324,0.018152418155500095,2.614856429671132,869,0.4467866323907455
2021-07-30,City,No,0.15311320943467607,0.018152418155500095,2.614856429671132,161,0.08277634961439588
2021-07-30,Town,Yes,0.851721311447267,0.025283327195031926,1.832324600107273,294,0.15115681233933162
2021-07-30,Town,No,0.14827868855273285,0.025283327195031922,1.8323246001072728,69,0.03547557840616967
2021-07-30,Village or rural area,Yes,0.7686678024104354,0.02744419977750092,2.3338874641417013,410,0.21079691516709512
2021-07-30,Village or rural area,No,0.23133219758956464,0.027444199777500924,2.333887464141702,142,0.07300771208226221
2021-07-31,City,Yes,0.8827400135096835,0.013872281250617227,1.9316579406514829,873,0.4509297520661157
2021-07-31,City,No,0.11725998649031658,0.013872281250617229,1.931657940651483,167,0.0862603305785124
2021-07-31,Town,Yes,0.8641825789711522,0.031499927563658825,3.0434221716060352,304,0.15702479338842976
2021-07-31,Town,No,0.13581742102884775,0.031499927563658825,3.0434221716060352,57,0.029442148760330578
2021-07-31,Village or rural area,Yes,0.7958494064879048,0.025402586573208912,2.120886784368285,421,0.21745867768595042
2021-07-31,Village or rural area,No,0.20415059351209514,0.025402586573208912,2.1208867843682846,114,0.058884297520661155
2021-08-01,City,Yes,0.8630961499794787,0.017893441887710002,2.766559594382702,868,0.45255474452554745
2021-08-01,City,No,0.1369038500205213,0.017893441887710002,2.766559594382702,154,0.08029197080291971
2021-08-01,Town,Yes,0.7897396704458519,0.04277599105284378,4.000066363219198,299,0.15589155370177268
2021-08-01,Town,No,0.21026032955414806,0.04277599105284378,4.000066363219197,65,0.03388946819603754
2021-08-01,Village or rural area,Yes,0.7612522097534383,0.03239800064649195,3.06665468668832,406,0.2116788321167883
2021-08-01,Village or rural area,No,0.2387477902465617,0.03239800064649195,3.06665468668832,126,0.06569343065693431
2021-08-02,City,Yes,0.8596767039514897,0.01992269537115219,3.3725367120349743,885,0.4665260938323669
2021-08-02,City,No,0.14032329604851032,0.01992269537115219,3.3725367120349743,141,0.07432788613600422
2021-08-02,Town,Yes,0.8527354771014762,0.029390849188870166,2.3663111762487414,290,0.1528729573010016
2021-08-02,Town,No,0.14726452289852374,0.029390849188870166,2.3663111762487414,55,0.028993147074327884
2021-08-02,Village or rural area,Yes,0.740695926169072,0.032890938467318546,2.9570893873719455,405,0.21349499209277806
2021-08-02,Village or rural area,No,0.259304073830928,0.032890938467318546,2.9570893873719455,121,0.06378492356352135
2021-08-03,City,Yes,0.8763154732080792,0.01650392967087034,2.6939843094921847,923,0.47139938712972423
2021-08-03,City,No,0.1236845267919208,0.016503929670870342,2.693984309492185,150,0.07660878447395301
2021-08-03,Town,Yes,0.8664860355804052,0.023426189300738573,1.7267044737540993,302,0.15423901940755874
2021-08-03,Town,No,0.13351396441959487,0.023426189300738573,1.7267044737540993,63,0.032175689479060264
2021-08-03,Village or rural area,Yes,0.7489982034169165,0.03249116908338919,2.914353535003579,393,0.2007150153217569
2021-08-03,Village or rural area,No,0.2510017965830836,0.03249116908338919,2.914353535003579,127,0.06486210418794688
2021-08-04,City,Yes,0.8644869201856031,0.01858938737273407,2.722661490167722,799,0.4394939493949395
2021-08-04,City,No,0.1355130798143967,0.01858938737273407,2.722661490167722,125,0.06875687568756876
2021-08-04,Town,Yes,0.8717869210237357,0.03256231121754077,3.6237031329196636,327,0.17986798679867988
2021-08-04,Town,No,0.12821307897626427,0.03256231121754077,3.6237031329196636,56,0.030803080308030802
2021-08-04,Village or rural area,Yes,0.7386964396375065,0.032819369748844036,2.8459086867309806,381,0.20957095709570958
2021-08-04,Village or rural area,No,0.26130356036249347,0.032819369748844036,2.8459086867309806,130,0.07150715071507151
2021-08-05,City,Yes,0.8462232853691437,0.020453436242950585,3.166610323745356,832,0.4439701173959445
2021-08-05,City,No,0.15377671463085632,0.020453436242950585,3.166610323745356,154,0.08217716115261472
2021-08-05,Town,Yes,0.8572353391642789,0.026468599930961123,2.01504830672041,285,0.1520811099252935
2021-08-05,Town,No,0.14276466083572123,0.026468599930961123,2.01504830672041,68,0.03628601921024546
2021-08-05,Village or rural area,Yes,0.7699254532855869,0.030032566578240816,2.71900915843467,420,0.22411953041622198
2021-08-05,Village or rural area,No,0.23007454671441313,0.030032566578240813,2.7190091584346696,115,0.06136606189967983
2021-08-06,City,Yes,0.8929960819820261,0.015590062909875526,2.378260988826373,800,0.44272274488101826
2021-08-06,City,No,0.10700391801797395,0.015590062909875526,2.378260988826373,136,0.0752628666297731
2021-08-06,Town,Yes,0.9014202121203971,0.020872746177019327,1.7797219434338118,318,0.17598229109020475
2021-08-06,Town,No,0.09857978787960292,0.020872746177019327,1.779721943433812,46,0.02545655783065855
2021-08-06,Village or rural area,Yes,0.7718790334863358,0.03166314128937897,2.8810174234272026,389,0.21527393469839512
2021-08-06,Village or rural area,No,0.2281209665136642,0.03166314128937897,2.8810174234272026,118,0.0653016048699502
2021-08-07,City,Yes,0.8490384282446072,0.02167889129616312,3.6154195673675567,866,0.4663435648896069
2021-08-07,City,No,0.1509615717553928,0.02167889129616312,3.6154195673675567,121,0.06515885837372105
2021-08-07,Town,Yes,0.8494188698048235,0.04509366342272355,5.246311484140819,296,0.15939687668282176
2021-08-07,Town,No,0.15058113019517655,0.04509366342272355,5.246311484140819,35,0.01884760366182014
2021-08-07,Village or rural area,Yes,0.7652830324780125,0.029772924738077685,2.654975044765685,412,0.22186322024771135
2021-08-07,Village or rural area,No,0.23471696752198745,0.029772924738077685,2.654975044765685,127,0.0683898761443188
2021-08-08,City,Yes,0.8753698736999025,0.01719118819333996,2.7983305393332047,895,0.4649350649350649
2021-08-08,City,No,0.12463012630009751,0.01719118819333996,2.7983305393332047,139,0.0722077922077922
2021-08-08,Town,Yes,0.8015103205672451,0.03863958779995212,3.322178885593598,290,0.15064935064935064
2021-08-08,Town,No,0.19848967943275483,0.038639587799952115,3.322178885593597,65,0.033766233766233764
2021-08-08,Village or rural area,Yes,0.7871322439469945,0.028993615966176577,2.684125049110235,423,0.21974025974025974
2021-08-08,Village or rural area,No,0.21286775605300554,0.028993615966176577,2.684125049110235,113,0.0587012987012987
2021-08-09,City,Yes,0.8973464590217485,0.01608160204704641,2.6390870245107196,831,0.46843291995490416
2021-08-09,City,No,0.10265354097825147,0.016081602047046412,2.6390870245107196,110,0.06200676437429538
2021-08-09,Town,Yes,0.8573650810817028,0.02770628498373914,2.0965869132333235,283,0.15952649379932357
2021-08-09,Town,No,0.14263491891829713,0.02770628498373914,2.0965869132333235,52,0.029312288613303268
2021-08-09,Village or rural area,Yes,0.8021122232442441,0.028133584313145957,2.4783017537427194,392,0.2209695603156708
2021-08-09,Village or rural area,No,0.19788777675575583,0.028133584313145953,2.478301753742719,106,0.05975197294250282
2021-08-10,City,Yes,0.8832769637356058,0.017506245233608272,2.8923232031407458,840,0.4533189422558014
2021-08-10,City,No,0.11672303626439423,0.017506245233608272,2.8923232031407458,134,0.07231516459794927
